Nepal’s	O
beautiful	O
historic	O
buildings	B-AFFECTED
http://t.co/9cIROg8iQK	O
#Occupy	O
#OWS	O
#occupywallstreet	O
#OccupyHQ	O
#GrassRoots	O
#USA	O
#…	O
RT	O
@NepalDRR	O
Find	O
the	O
latest	O
#NepalQuake	O
Situation	O
Report	O
here	O
http://t.co/u7r2i01AiS	O
#Earthquake	O
in	O
Edmond	B-LOCATION
just	O
now?	O
Boy	B-AFFECTED
hurt	B-IMPACT
in	O
California	B-LOCATION
quake	O
'I	O
should	O
be	O
dead'	O
Washington	O
Post	O
http://t.co/1L6KaMwQFX	O
The	O
#NepalEarthquake	O
and	O
#RiotsInBaltimore	O
are	O
#publichealth	O
#emergencies.	O
RT	O
@waitbutwhy	O
The	O
death	B-IMPACT
toll	B-IMPACT
from	O
the	O
scary	O
Nepal	B-LOCATION
quake	O
has	O
reached	O
2,500.	O
But	O
thats	O
0.8%	O
of	O
the	O
Haiti	B-LOCATION
toll	B-IMPACT
http://t.co/kFMq2kjtwi	O
http:…	O
RT	O
@earththreats	O
USGS	O
7.8	O
Aftershock	O
Earthquake	O
Shakes	O
Chile's	O
North	O
Coast	O
http://t.co/e8YXVCrr7x	O
#news	O
RT	O
@AJELive	O
A	O
new	O
#earthquake	O
has	O
struck	O
the	O
southwestern	B-MODIFIER
Pakistani	I-MODIFIER
province	I-MODIFIER
of	O
Balochistan	B-LOCATION
|	O
Developing	O
story	O
http://t.co/Qj2BU2IBuK	O
RT	O
@ooosh_ooosh	O
Where	O
is	O
Nepal's	O
Prime	O
Minister????	O
Anybody	O
knows?	O
Nepal	I-LOCATION
seeks	O
help	O
death	B-IMPACT
toll	O
seen	O
rising	O
after	O
devastating	O
quake	O
KATHMANDU	O
(Reuters)	O
Nepal	I-LOCATION
urged	O
countries	O
...	O
http://t.co/TdnMh2tJuh	O
What's	O
News	O
World	O
Wide	O
Northern	B-MODIFIER
Chile	B-LOCATION
was	O
hit	O
by	O
a	O
7.8	O
magnitude	O
earthquake	O
late	O
Wednesday	O
just	O
a	O
day	O
after...	O
http://t.co/XF2DEGd89X	O
#napaquake	O
billions?	O
Seems	O
not.	O
Napa	B-LOCATION
supes	O
ask	O
FEMA/HAZUS	O
help	O
$362.4m	B-SEVERITY
in	B-IMPACT
building	I-IMPACT
infras	I-IMPACT
and	I-IMPACT
econ	I-IMPACT
loss.	O
123	O
bizes	O
in	I-IMPACT
wine	O
and	I-IMPACT
ag	O
$48m.	O
Update	O
More	B-SEVERITY
than	I-SEVERITY
20	I-SEVERITY
killed	B-IMPACT
in	O
another	O
powerful	O
7.2	O
magnitude	O
earthquake	O
in	O
Nokjo	B-MODIFIER
area	I-MODIFIER
of	I-MODIFIER
Mashkay	B-LOCATION
#Balochistan.	O
Death	B-IMPACT
toll	O
feared	O
to	O
rise.	O
The	O
horror!	O
Damage	B-IMPACT
done	O
to	O
wine	B-AFFECTED
barrels	I-AFFECTED
at	O
a	B-LOCATION
Napa	I-LOCATION
Valley	I-LOCATION
winery	O
during	O
this	O
weekend's	O
earthquake.	O
http://t.co/lYw7EWCklR	O
RT	O
@dipankar140	O
Nepal's	O
tragedy	O
has	O
united	O
the	O
world	O
while	O
Middle	O
East	O
wars	O
are	O
dividing	O
the	O
world.	O
RT	O
@WorldVisionAus	O
UN	O
says	O
the	O
#NepalEarthquake	O
has	O
affected	O
8mill	O
people.	O
@TimCostello	O
is	O
in	O
#Kathmandu	O
http://t.co/Ah4yojyx5L	O
(via	O
@new…	O
#HenkilBernardRzb	O
Copper	B-AFFECTED
Prices	O
Rise	O
After	O
Chile	B-LOCATION
Earthquake	O
Copper	B-AFFECTED
prices	I-AFFECTED
climb	O
after	O
earthquake	O
hits	O
off	O
coa...	O
http://t.co/qlUE0A0Z38	O
Unfortunately	O
more	B-SEVERITY
than	I-SEVERITY
200	I-SEVERITY
killed	B-IMPACT
in	O
massive	O
#Pakistan	O
#Earthquake	O
#Fox	O
'Nightmare	O
waiting	O
to	O
happen'	O
Experts	O
gathered	O
in	O
Nepal	B-LOCATION
a	I-LOCATION
week	O
ago	O
to	O
ready	O
for	O
earthquake	O
Nepal's	O
deva...	O
http://t.co/LP9aSDVbRc	O
Sad	O
day	O
yesterday	O
for	B-LOCATION
winos	O
as	O
a	B-LOCATION
6.1	O
Magnitude	O
Quake	O
rocked	O
Napa	B-LOCATION
Valley	I-LOCATION
in	O
California.	O
The	O
wine	O
industry	O
is...	O
http://t.co/LaEYxXzPlu	O
Watch	O
@oxfamgb	O
spokesperson	O
Lisa	O
Rutherford	O
with	O
the	O
latest	O
on	O
the	O
humanitarian	O
situation	O
in	O
#Nepal	O
http://t.co/5pX8OwBdQw	O
M7.4	O
40km	B-MODIFIER
SW	I-MODIFIER
of	O
Iquique	B-LOCATION
Chile	O
2014	O
04	O
03	O
02:43:18	O
UTC	O
(via	O
@usgs)	O
http://t.co/IF4W3Xc4sZ	O
RT	O
@insan_divya	O
At	O
Least	O
150	B-SEVERITY
Indians	O
Reach	O
Raxaul	B-LOCATION
in	O
Bihar	B-LOCATION
From	O
Earthquake	O
Hit	O
Nepal	B-LOCATION
#MSGHelpEarthquakeVictims	O
MORE	O
Nepal	I-LOCATION
quake	O
is	O
the	O
worst	O
temblor	O
to	O
hit	O
the	O
poor	O
South	O
Asian	O
nation	O
in	O
over	O
80	O
years	O
http://t.co/trPMxzumXB	O
Via	O
@ap	O
RT	O
@john_frankel	O
Cool	O
big	O
data	O
analysis	O
of	O
the	O
percentage	O
of	O
Bay	O
Area	O
sleepers	O
woken	O
by	O
the	O
Napa	B-LOCATION
earthquake	O
https://t.co/3oPbsEKKmZ	O
http:…	O
#Earthquake	O
M	O
4.5	O
7km	B-MODIFIER
SSW	I-MODIFIER
of	I-MODIFIER
Kichera	B-LOCATION
Russia	B-LOCATION
Sunday	O
September	O
29	O
2013	O
09:04:22	O
UTCSunday	O
September	O
29	O
20...	O
http://t.co/vxN1z723j7	O
Damn	O
300	O
prisoners	B-AFFECTED
escaped	O
after	O
that	O
earthquake	O
in	O
chile.	O
Nepal's	O
Hospitals	O
Swamped	O
as	O
Number	O
of	O
Deaths	B-IMPACT
Crosses	O
2,400	B-SEVERITY
Mark	O
Thousands	B-SEVERITY
Injured	B-IMPACT
Overwhelmed	O
doctors	O
moved	O
hundreds	O
of	O
patients	O
o...	O
RT	O
@AnupKaphle	O
Nepal	B-LOCATION
folks	O
I'm	O
looking	O
for	O
a	I-LOCATION
stringer	O
to	O
work	O
with	O
our	O
correspondent.	O
Phones	O
not	O
working	O
please	O
email	O
me	O
at	O
anup.kaphle(…	O
RT	O
@jenniferfeldman	O
At	O
least	O
172	B-SEVERITY
people	B-AFFECTED
have	O
been	O
injured	B-IMPACT
in	I-IMPACT
the	O
6.1	O
#NapaQuake	O
per	O
Walt	O
Mickens	O
President	O
&	O
CEO	O
of	O
Queen	O
of	O
the	O
Valley	O
…	O
RT	O
@brigoldenn	O
8.2	O
magnitude	O
earthquake	O
6	B-SEVERITY
ft	O
tsunami	O
and	O
6	I-SEVERITY
dead	B-IMPACT
#PrayForChile	O
Link	O
https://t.co/k0a4tWR7LR	O
…	O
#Salute2PakArmy	O
4Helpin	O
#Earthquake	O
Victims	O
Of	O
#Pakistan	O
#kpkupdates	O
#LetsHaveAmanKiAshaWithTalibanToo	O
#MQM	O
RT	O
@WB_WithRG	O
#IndiawithNepal	O
40	O
Member	O
Army	O
Engineer	O
Task	O
Force	O
moved	O
yesterday.	O
Separate	O
team	O
to	O
check	O
Nepal's	O
power	O
grid.	O
#ThankUArmy	O
RT	O
@I_N_F_O_W_A_R_S	O
4_26_15	O
NEPAL’S	O
HOSPITALS	O
SWAMPED	O
AS	O
QUAKE	O
TOLL	O
PASSES	O
2,400	B-SEVERITY
THOUSANDS	O
INJURED	B-IMPACT
#Reuters	O
http://t.co/EHi7ZPLcYR	O
http…	O
RT	O
@dravazed	O
California	B-LOCATION
Gov.	O
Jerry	O
Brown	O
declares	O
a	B-LOCATION
state	O
of	O
emergency	O
following	O
6.1	O
magnitude	O
earthquake	O
in	B-MODIFIER
Napa	B-LOCATION
52	O
minutes	O
ago	O
RT	O
@haaretzcom	O
At	B-SEVERITY
least	I-SEVERITY
eight	I-SEVERITY
dead	B-IMPACT
at	O
Mt.	B-LOCATION
Everest	I-LOCATION
after	O
avalanche	O
buries	O
part	O
of	O
Nepal	B-LOCATION
Everest	B-LOCATION
base	O
camp	O
following	O
earthquake	O
http://t.co/…	O
Powerful	O
Chile	I-LOCATION
Earthquake	O
Leaves	O
Astronomy	O
Observatories	O
Unscathed	O
The	O
massive	O
earthquake	O
that	O
struck	O
Chile	I-LOCATION
o...	O
http://t.co/2OYZZjX0w1	O
RT	O
@airnewsalerts	O
MEA	O
opens	O
24	O
hour	O
Control	O
Room	O
for	O
queries	O
regarding	O
tragic	O
#NepalEarthquake.	O
Numbers	O
#earthquake	O
http://t.co/bWRkwpV…	O
Just	O
as	O
rain	O
gives	O
life	O
to	O
the	O
dead	O
#earthquake	O
the	O
#Quran	O
and	O
#Sunnah	O
give	O
life	O
to	O
the	O
dead	O
hearts.	O
RT	O
@AP	O
MORE	O
Powerful	O
magnitude	O
6.7	O
aftershock	O
rattles	O
Kathmandu	B-LOCATION
area	B-MODIFIER
of	O
Nepal	B-LOCATION
a	B-LOCATION
day	O
after	O
devastating	O
earthquake	O
http://t.co/cYwAIya5P1	O
President	O
declares	O
northern	B-MODIFIER
Chile	B-LOCATION
disaster	O
area	O
after	O
quake►►http://t.co/8FEQuB9wFh	O
RT	O
@DanAshleyABC7	O
Brian	O
Davis	O
college	O
student	O
shared	O
this	O
shot	O
with	O
me	O
of	O
#quake	O
damage.	O
I'm	O
reporting	O
live	O
from	O
Napa	B-LOCATION
at	O
4,5	O
and	O
6	O
http…	O
RT	O
@kylegotjokes	O
What	O
was	O
we	O
pose	O
to	O
do?	O
RT	O
“@morgaaanf	O
1,000	B-SEVERITY
were	O
killed	B-IMPACT
in	B-MODIFIER
Nepal	B-LOCATION
&	O
people	O
were	O
worrying	O
about	O
Bruce	O
Jenner.	O
http://t.co…	O
The	O
key	O
to	O
Nepal's	O
economy	O
is	O
...	O
water	O
http://t.co/di5A372aMW	O
Locals	O
inspect	O
a	B-IMPACT
boat	B-AFFECTED
washed	B-IMPACT
ashore	I-IMPACT
by	O
a	B-IMPACT
small	O
tsunami	O
in	O
the	O
northern	O
town	O
of	O
Iquique	B-LOCATION
Chile	O
after	O
Locals	O
...	O
http://t.co/Ftkmn6fH0l	O
#PAKISTAN	O
2000	O
personnel	O
of	O
#army	O
providing	O
relief	O
476	B-SEVERITY
people	B-AFFECTED
killed	B-IMPACT
half	B-SEVERITY
million	I-SEVERITY
injured	B-IMPACT
in	I-IMPACT
#Balochistan	O
#earthquake	O
DG	O
#ISPR	O
#PMLN	O
#NP	O
RT	O
@JeffreyGuterman	O
MT	O
@vickydnguyen	O
Skater	O
finds	O
upside	O
to	O
#earthquake	O
damage	O
in	O
#Napa.	O
Photo	O
by	O
Jeremy	O
Carroll.	O
http://t.co/vujP2A9Np2	O
…	O
RT	O
@Ajit_Doval	O
{ॐ}	O
Heavy	O
Equipment	O
Could	O
Not	O
Fit	O
Through	O
:	O
Many	O
Of	O
The	O
Narrow	O
Streets	O
Of	O
Kathmandu	O
॥ॐ॥	O
#DirectorGeneral	O
#NDRF	O
#OPSingh…	O
RT	O
@escambraytoday	O
#cuba	O
Northern	B-MODIFIER
Chile	B-LOCATION
Declared	O
Disaster	O
Zone	O
after	O
Earthquake	O
http://t.co/acHINmBvwj	O
#Pakistan	O
Pakistan	I-LOCATION
earthquake	O
Hundreds	B-SEVERITY
dead	B-IMPACT
in	O
Balochistan	B-LOCATION
|	O
BBC	O
http://t.co/VAVCRQDrHW	O
Earthquake	O
warning	O
systems	O
exist.	O
But	O
California	O
won't	O
pay	O
for	O
one.	O
http://t.co/AcQ6OQ8hMX	O
via	O
@motherjones	O
RT	O
@earthquakeinfo	O
Earthquake	O
M	O
5.0	O
15km	B-MODIFIER
NNE	I-MODIFIER
of	I-MODIFIER
Nagarkot	B-LOCATION
Nepal	B-LOCATION
http://t.co/qzsQSs6hvV	O
15k	B-SEVERITY
people	B-AFFECTED
died	B-IMPACT
in	O
Nepal?	O
Omg.	O
My	O
heart	O
breaks	O
for	O
them	O
:(	O
RT	O
@AJELive	O
Authorities	O
in	B-IMPACT
#Chile	O
say	O
two	B-SEVERITY
people	B-AFFECTED
are	O
confirmed	O
dead	B-IMPACT
and	O
three	B-SEVERITY
injured	B-IMPACT
in	B-IMPACT
8.2	O
magnitude	O
earthquake	O
in	B-IMPACT
country's	O
north	B-MODIFIER
[Reut…	O
RT	O
@News24lHOT	O
•	O
http://t.co/CWDDVxenZ4	O
•	O
earthquake	O
796	O
#earthquake	O
•	O
Northern	B-MODIFIER
California	B-LOCATION
rattled	O
by	O
magnitude	O
6.0	O
earthquake.	O
Do…	O
http:…	O
RT	O
@vishnoi4u	O
How	O
Many	O
Team	O
send	O
By	O
@INCIndia	O
@AamAadmiParty	O
Ford	O
Found	O
GreenPeace	O
For	O
Rescue	O
op	O
Nepal	B-LOCATION
#MEAatWork	O
#IndiaWithNepal	O
http://…	O
RT	O
@rajeevk1949	O
@_RandhirSingh_	O
@DrGPradhan	O
@upma23	O
2/2	O
event	O
of	O
an	O
earthquake	O
there	O
They	O
fear	O
if	O
they	O
go	O
to	O
Nepal	I-LOCATION
they	O
will	O
be	O
branded	O
as…	O
Powerful	O
Aftershock	O
Rocks	O
Northern	B-MODIFIER
Chile	B-LOCATION
a	O
Day	O
After	O
Massive	O
Earthquake	O
A	O
massive	O
aftershock	O
has	O
struck	O
north...	O
http://t.co/78mWOVXtSu	O
#Earthquake	O
of	O
M	O
5.0	O
6km	O
NW	B-MODIFIER
of	O
Curanilahue	B-LOCATION
Chile	I-LOCATION
http://t.co/2cIhvgeVE6	O
Tsunami	O
caused	O
by	O
Chile’s	O
earthquake	O
may	O
approach	O
Russia’s	O
coast	O
in	O
Kamchatka	O
http://t.co/Yo4nil5iez	O
RT	O
@SkymetWeather	O
#Earthquake	O
Latest	O
image	O
of	O
Indian	O
aircraft	O
leaving	O
for	O
#Nepal	O
from	O
Hindon	O
base.	O
#NepalQuakeRelief	O
http://t.co/ca6fwyY3…	O
California	B-LOCATION
Quake	O
Means	O
Big	B-SEVERITY
Damage	B-IMPACT
For	O
Napa	B-LOCATION
Valley	I-LOCATION
Wineries	B-AFFECTED
It's	O
still	O
too	O
early	O
to	O
tell	O
just	O
how	O
much	O
the	O
magnit...	O
http://t.co/rUI1ZOEOiG	O
RT	O
@WSJ	O
There	O
have	O
been	O
31	O
aftershocks	O
in	O
Nepal	B-LOCATION
since	O
Saturday's	O
earthquake.	O
More	O
numbers	O
here	O
http://t.co/sA0PBAjxMk	O
http://t.co/UUX1Wbp…	O
RT	O
@AzRxs	O
Nasa	O
rleased	O
pic	O
of	O
newly	O
formed	O
island	O
in	B-MODIFIER
#gawadar	O
after	O
#eathquake	O
in	I-MODIFIER
#Pakistan	O
http://t.co/4pYEwr6z1N	O
RT	O
@liveleak	O
Many	B-SEVERITY
people	I-AFFECTED
killed	I-IMPACT
and	O
injured	I-IMPACT
in	I-IMPACT
powerful	O
quake	O
in	I-IMPACT
Nepal	B-LOCATION
Scores	B-SEVERITY
of	O
people	I-AFFECTED
have	O
been	O
killed	I-IMPACT
and	O
many	B-SEVERITY
injured	I-IMPACT
...	O
http://t.co…	O
The	O
Power	O
of	O
Business	O
in	O
Emergencies	O
Online	O
Briefing	O
on	O
the	O
Nepal	B-LOCATION
Earthquake	O
http://t.co/fG3YZBRAND	O
Earthquake	O
in	O
Chile...	O
as	O
it	O
unfolds	O
The	O
Trembling	O
Earth	O
AGU	O
Blogosphere	O
http://t.co/coX29vJmgM	O
RT	O
@tyleronemo	O
¦	O
http://t.co/Lvb50oWM9W	O
352	O
¦	O
Earthquake	O
in	O
California	B-LOCATION
Napa	B-LOCATION
shaken	O
Bay	B-MODIFIER
Area	I-MODIFIER
stirred	O
#EarthquakeToday	O
¦	O
LIKE	O
many	O
other	O
r…	O
RT	O
@QuakesToday	O
4.8	O
magnitude	O
#earthquake.	O
221km	B-MODIFIER
NW	I-MODIFIER
of	I-MODIFIER
Saumlaki	B-LOCATION
Indonesia.http://t.co/06ZgW6eBEL	O
US	O
deploys	O
new	O
“military	O
assets”	O
to	O
Nepal	B-LOCATION
as	O
death	B-IMPACT
toll	O
from	O
earthquake	O
grows	O
World	O
Socialist	O
Web	O
Site	O
http://t.co/nqwAGjGzPK	O
#WarNews	O
RT	O
@cyclopsee	O
MEA	O
has	O
set	O
up	O
a	B-LOCATION
dedicated	O
handle	O
.@MEAcontrolroom.	O
Pls	O
share.	O
#NepalQuake	O
https://t.co/jpRZ836W5H	O
Northern	B-MODIFIER
California	B-LOCATION
quake	O
won't	O
halt	O
sporting	O
events	O
http://t.co/dSnofxkEKW	O
#IndyCar	O
RT	O
@RT_com	O
VIDEO	O
Major	O
fire	B-IMPACT
as	O
#quake	O
hits	O
#California	O
http://t.co/Y6oDa7uqxS	O
RT	O
@ChannelNewsAsia	O
.@teocheehean	O
with	O
Singapore's	O
Ghurka	O
contingent	O
this	O
morning	O
for	O
#NepalEarthquake	O
briefing	O
http://t.co/HqwCTWIKy6	O
htt…	O
RT	O
@RedCrossLA	O
The	O
Chile	B-LOCATION
earthquake	O
was	O
125	O
times	O
stronger	O
than	O
the	O
1994	O
Northridge	O
quake	O
and	O
44,668	O
stronger	O
than	O
this	O
weekend's	O
La	O
Habr…	O
Witness	O
to	O
Pakistan	B-LOCATION
blast	O
'Women	O
and	O
children	O
were	O
burning'	O
At	B-SEVERITY
least	I-SEVERITY
40	I-SEVERITY
people	B-AFFECTED
were	O
killed	B-IMPACT
and	O
abo...	O
http://t.co/7BObBIbN1n	O
#pakistan	O
Nepal	I-LOCATION
receives	O
heavy	O
rainfall	O
#NepalEarthquake	O
http://t.co/J9DwIrw69n	O
Latest	O
pics	O
by	O
@ANI_news	O
#earthquake	O
aftermath	O
in	O
#Kathmandu.	O
#NepalEarthquake	O
#IndiaWithNepal	O
http://t.co/mjUJuHEvoM	O
Pray	O
for	O
#Chile	O
tonight!	O
There	O
was	O
an	O
8.2	O
earthquake	O
off	B-MODIFIER
the	I-MODIFIER
coast	I-MODIFIER
earlier	O
&	O
from	O
what	O
I've	O
seen/read	O
there	O
is	O
a	B-MODIFIER
lot	O
of	I-MODIFIER
damage.	O
Please	O
pray.	O
(#Kuuky__frez)	O
Businesses	O
Quake	O
Cleanup	O
Shouldn't	O
Deter	O
Tourists	O
Officials	O
in	O
California	B-LOCATION
wine...	O
http://t.co/amCfOpVRx9	O
(#Kuuky__frez)	O
RT	O
@Lara_Miller	O
130	B-MODIFIER
KM	I-MODIFIER
from	I-MODIFIER
Kathmandu	B-LOCATION
coming	O
from	B-MODIFIER
#Pokhara.	O
Road	O
is	O
100%	O
clear.	O
Lots	O
if	O
devastation	B-IMPACT
in	O
villages	O
tho.	O
#NepalEarthquake	O
RT	O
@ICEYTREY	O
Bruce	O
Jenner	O
still	O
front	O
page	O
of	O
Yahoo	O
when	O
1500	B-SEVERITY
people	B-AFFECTED
died	B-IMPACT
in	B-MODIFIER
an	O
earthquake	O
in	I-MODIFIER
Nepal	B-LOCATION
this	O
morning	O
RT	O
@an_news	O
Two	B-SEVERITY
people	B-AFFECTED
confirmed	O
dead	B-IMPACT
and	O
three	B-SEVERITY
seriously	O
injured	B-IMPACT
in	I-IMPACT
the	O
#Chile	O
#earthquake	O
which	O
generated	O
a	B-IMPACT
#tsunami	O
off	O
the	O
northern	O
…	O
RT	O
@siddegreat	O
Update	O
Death	B-IMPACT
toll	O
in	O
today's	O
magnitude	O
7.2	O
#earthquake	O
rises	O
to	O
11.	O
7	B-SEVERITY
bodies	B-AFFECTED
found	O
in	O
Nokju	B-LOCATION
4	B-SEVERITY
found	O
in	O
Lathi	B-LOCATION
#Awaran	O
#Bal…	O
RT	O
@WXXINews	O
A	O
magnitude	O
6.7	O
aftershock	O
rumbles	O
Katmandu;	O
death	B-IMPACT
toll	O
rises.	O
http://t.co/9Uvj9fleU5	O
RT	O
@UNICEFmedia	O
We	O
are	O
responding	O
to	O
#NepalEarthquake.	O
@UNICEF	O
worker	O
with	O
a	B-LOCATION
little	O
girl	O
in	O
need	O
of	O
temporary	O
shelter	O
in	O
#Kathmandu	O
http:/…	O
RT	O
@AshwagSays	O
Middle	O
East	O
logic	O
of	O
natural	O
disasters	O
earthquake	O
in	O
California	B-LOCATION
=	O
its	O
a	B-LOCATION
punishment	O
floods	O
in	O
Suadi	I-LOCATION
Arabia	I-LOCATION
=	O
its	O
a	B-LOCATION
test	O
#newsofindia	O
Tsunami	O
waves	O
hit	O
Japan	B-LOCATION
after	O
Chile	B-LOCATION
quake	O
Daily	O
News	O
&	O
Analysis	O
Irish	O
Independen...	O
http://t.co/T46nDwJdwz	O
..	O
check	O
out!	O
RT	O
@abc13houston	O
UPDATE	O
Massive	O
quake	O
in	B-MODIFIER
southwest	B-MODIFIER
#Pakistan	O
kills	B-IMPACT
210	B-SEVERITY
http://t.co/zifus0VpNU	O
#abc13	O
USGS	O
Depth	O
of	O
Chile	B-LOCATION
earthquake	O
is	O
20	O
kilometers	O
http://t.co/MsFj870JUR	O
#video	O
#USD	O
Nepal	B-LOCATION
Earthquake	O
Drone	O
Footage	O
Gives	O
Bird's	O
Eye	O
View	O
of	O
Destruction	O
Wall	O
Street	O
Journal	O
(blog)	O
http://t.co/Hg1YQeCsGq	O
#drone	O
#rpv	O
#uav	O
RT	O
@unisdr	O
Breakdown	O
in	O
communications	B-AFFECTED
hampering	O
response	O
effort	O
#NepalEarthquake	O
https://t.co/kBD05ZVtFN	O
RT	O
@tyleronemo	O
¤	O
CAN	O
http://t.co/RXEn6801M3	O
281	O
Earthquake	O
Today	O
Northern	B-MODIFIER
California	B-LOCATION
earthquake	O
the	B-MODIFIER
strongest	O
in	O
25	O
years	O
tyleronemo	O
#Ear…	O
#earthquake	O
#map	O
5.6	O
OFF	B-MODIFIER
THE	I-MODIFIER
COAST	I-MODIFIER
OF	I-MODIFIER
TARAPACA	B-LOCATION
CHILE	I-LOCATION
http://t.co/xyPucXHqlL	O
RT	O
@emilyrauhala	O
#NepalQuake	O
#Tibet	O
also	O
hit	O
hard.	O
China	O
Daily	O
reports	O
70%	B-SEVERITY
of	O
buildings	B-AFFECTED
in	I-AFFECTED
Nyalam	B-LOCATION
County	I-LOCATION
damaged.	O
(Foreign	O
press	O
barred	O
f…	O
RT	O
@PT_Foundation	O
.@TBIJ	O
has	O
launched	O
a	O
news	O
website	O
to	O
track	O
drone	O
deaths	O
in	O
#Pakistan	O
http://t.co/0hoSRFIX9J	O
@STWuk	O
#AntiWar	O
@_AntiWar_…	O
RT	O
@washingtonpost	O
Experts	O
had	O
warned	O
for	O
decades	O
that	O
Nepal	B-LOCATION
was	O
vulnerable	O
to	O
a	I-LOCATION
killer	O
quake	O
http://t.co/3Gb2ESbfpZ	O
RT	O
@DamatoK	O
Just	O
10%	O
11%	O
of	O
California	B-LOCATION
homes	O
with	O
homeowners	O
insurance	O
have	O
earthquake	O
coverage	O
http://t.co/VUSvNP7MOS	O
http://t.co/uOlb0pr…	O
RT	O
@sofiahsan	O
No	O
casualty	O
of	O
Kashmiris	O
reported	O
so	O
far	O
due	O
to	O
earthquake	O
in	O
Nepal.	O
All	O
the	O
Kashmiri	O
shopkeepers	O
and	O
tourists	O
in	O
Kathmandu	O
…	O
RT	O
@dna	O
Nepal	B-LOCATION
earthquake	O
pushed	B-IMPACT
part	O
of	O
India	B-AFFECTED
a	B-AFFECTED
few	O
feet	O
northward	O
http://t.co/i1YWjY1u7Z	O
while	O
@UN	O
stands	O
ready	O
2	O
lend	O
assis.	O
w	O
earthquake	O
@JuD_Official	O
is	B-LOCATION
way	O
ahead	O
&	O
doing	O
a	B-LOCATION
commendable	O
job.	O
#Pakistan	O
#Balochistan	O
#earthquake	O
VIDEO	O
California	I-LOCATION
shaken	O
by	O
earthquake	O
An	O
earthquake	O
with	O
a	I-LOCATION
magnitude	O
of	O
6.0	O
shakes	O
northern	O
California	I-LOCATION
caus...	O
http://t.co/2SAKbAMSDS	O
RT	O
@Nepal_PM_Fund	O
List	O
of	O
banks	O
in	B-MODIFIER
Nepal	I-LOCATION
that	O
are	O
functioning.	O
#Nepalquakerelief	O
#nepalquake	O
@NEoCOfficial	O
http://t.co/voBPg8ncxf	O
RFI	O
Khmer	O
Radio	O
nepal	B-LOCATION
earthquake	O
5days	O
after	O
http://t.co/CdohnitX2f	O
via	O
@YouTube	O
RT	O
@Mullin_Around	O
We	O
now	O
have	O
more	O
than	O
100	O
photos	O
of	O
#earthquake	O
damage	B-IMPACT
from	O
Napa	B-LOCATION
http://t.co/2t4PIFsDty	O
Tons	O
of	O
coverage	O
on	O
@SFGate	O
htt…	O
Arutz7	O
Watch	O
CCTV	O
Shows	O
The	O
Moment	O
Powerful	O
Earthquake	O
Struck	O
in	O
Chile	B-LOCATION
Officer	B-AFFECTED
workers	I-AFFECTED
scatter	O
as	O
8...	O
http://t.co/6XMwL5hSuL	O
#israel	O
@sweetasingh	O
LIVE	O
from	O
Airport	O
Kathmandu	B-LOCATION
19:03hrs	O
in	O
conversation	O
with	O
AOK	O
in	O
Studios	O
http://t.co/r9dGNR8kBl	O
RT	O
@xe_m	O
At	B-SEVERITY
least	I-SEVERITY
12	I-SEVERITY
dead	B-IMPACT
in	O
powerful	O
new	O
Balochistan	B-LOCATION
earthquake	O
officials	O
http://t.co/RQHfr0W4IZ	O
#Pakistan	O
RT	O
@OCHAAsiaPac	O
#NepalQuake	O
Aftershocks	O
continue	O
to	O
pose	O
a	B-LOCATION
threat.	O
#Earthquake	O
affected	O
areas	O
could	O
be	O
at	O
risk	O
to	O
landslides.	O
http://t.co…	O
RT	O
@ABCNews24	O
#NepalEarthquake	O
update	O
The	O
Indian	O
Army	O
says	O
18	B-SEVERITY
bodies	B-AFFECTED
have	O
been	O
found	O
on	O
#MountEverest	O
after	O
an	O
#avalanche	O
buried	B-IMPACT
part	O
of	O
…	O
#earthquake	O
#NZ	O
Magnitude	O
3.2	O
Friday	O
September	O
27	O
2013	O
at	O
9:15:33	O
am	O
(NZST)	O
10	B-MODIFIER
km	I-MODIFIER
south	I-MODIFIER
of	I-MODIFIER
Te	B-LOCATION
Anau	I-LOCATION
http://t.co/IiTaVSsnWb	O
Can't	O
believe	O
it.	O
I've	O
hardly	O
seen	O
any	O
coverage	O
been	O
so	O
busy	O
but	O
#Nepal	O
Quake	O
Death	B-IMPACT
Toll	O
Could	O
Reach	O
10,000	B-SEVERITY
that's	O
shocking!	O
So	O
so	O
sad	O
ὡ5	O
RT	O
@PIA_INCA	O
REALLY?!!!	O
While	O
the	O
world	O
says	O
#PrayForChile	O
in	B-LOCATION
Argentina	I-LOCATION
are	O
tweeting	O
#MuerteAChilenos	O
(kill	O
Chileans)	O
that's	O
crazy!!!	O
#Rosa	O
A	O
Look	O
at	O
Earthquake's	O
Impact	O
on	O
California	B-LOCATION
Region	O
A	O
look	O
at	O
strong	O
earthquake's	O
impa...	O
http://t.co/yLDlEXV6iY	O
#NegritO	O
Controla	O
RT	O
@tariksalama	O
Extraordinary	O
video	O
of	O
a	B-LOCATION
turkish	O
tourist	O
of	O
#NepalEarthquake	O
#Kathmandu	O
#Nepal	O
https://t.co/V6063zgRmZ	O
http://t.co/v2Mnft…	O
#money	O
#news	O
#top	O
#b	O
Magnitude	O
7.9	O
quake	O
hits	O
Nepal	I-LOCATION
causing	O
big	O
damage	B-IMPACT
injuries	B-IMPACT
Get	O
$$	O
