tweetId	label	instance	count	start	end	tweetText
'382978793473712128'	place name	Gwadar	4	27	33	#Pakistan quake island off Gwadar 'emits flammable gas' http://t.co/guiyS32lJY #geology
'382978793473712128'	severity or quantity	emits flammable gas	1	35	54	#Pakistan quake island off Gwadar 'emits flammable gas' http://t.co/guiyS32lJY #geology
'382978793473712128'	place name	Pakista	1	1	8	#Pakistan quake island off Gwadar 'emits flammable gas' http://t.co/guiyS32lJY #geology
'382978793473712128'	location modifier	island off	3	16	26	#Pakistan quake island off Gwadar 'emits flammable gas' http://t.co/guiyS32lJY #geology
'382978793473712128'	type of impact	emits flammable gas	1	35	54	#Pakistan quake island off Gwadar 'emits flammable gas' http://t.co/guiyS32lJY #geology
'452135489861353472'	place name	Chile	4	55	60	RT @MeredithFrost: This incredible animation shows how Chile’s tsunami took over the entire Pacific Ocean. Watch: http://t.co/4Smr7abkxg ht…
'452135489861353472'	place name	Pacific Ocean	3	92	105	RT @MeredithFrost: This incredible animation shows how Chile’s tsunami took over the entire Pacific Ocean. Watch: http://t.co/4Smr7abkxg ht…
'452135489861353472'	place name	Chile’	1	55	61	RT @MeredithFrost: This incredible animation shows how Chile’s tsunami took over the entire Pacific Ocean. Watch: http://t.co/4Smr7abkxg ht…
'452135489861353472'	item affected	entire Pacific Ocean	1	85	105	RT @MeredithFrost: This incredible animation shows how Chile’s tsunami took over the entire Pacific Ocean. Watch: http://t.co/4Smr7abkxg ht…
'503880795933908994'			0			"California quake: Was this the one before the 'Big One'?"  - CNN   CNN is a newshole. I just made that word up, but it is appropriate.
'504104767480954880'	place name	California	4	8	18	How the California Earthquake Will Affect Wine Prices - ABC News (via @ABC)  http://t.co/crSgbDfxvw
'504104767480954880'	type of impact	Affect	1	35	41	How the California Earthquake Will Affect Wine Prices - ABC News (via @ABC)  http://t.co/crSgbDfxvw
'504104767480954880'	item affected	Wine Prices	3	42	53	How the California Earthquake Will Affect Wine Prices - ABC News (via @ABC)  http://t.co/crSgbDfxvw
'451616850921934848'	location modifier	in	2	36	38	RT @NewsBreaker: UPDATE: Earthquake in northern Chile upgraded to magnitude 7.8 -USGS http://t.co/jrX8B5QAGn via @RodrigoEBR http://t.co/BC…
'451616850921934848'	place name	northern Chile	2	39	53	RT @NewsBreaker: UPDATE: Earthquake in northern Chile upgraded to magnitude 7.8 -USGS http://t.co/jrX8B5QAGn via @RodrigoEBR http://t.co/BC…
'451616850921934848'	location modifier	northern	1	39	47	RT @NewsBreaker: UPDATE: Earthquake in northern Chile upgraded to magnitude 7.8 -USGS http://t.co/jrX8B5QAGn via @RodrigoEBR http://t.co/BC…
'451616850921934848'	place name	Chile	3	48	53	RT @NewsBreaker: UPDATE: Earthquake in northern Chile upgraded to magnitude 7.8 -USGS http://t.co/jrX8B5QAGn via @RodrigoEBR http://t.co/BC…
'451616850921934848'	location modifier	in northern	1	36	47	RT @NewsBreaker: UPDATE: Earthquake in northern Chile upgraded to magnitude 7.8 -USGS http://t.co/jrX8B5QAGn via @RodrigoEBR http://t.co/BC…
'592913703357538306'	type of impact	Devastation	2	20	31	Drone Captured Huge Devastation In Nepal Earthquake&lt;............&gt;http://t.co/IJNZN1Lg1B
'592913703357538306'	location modifier	In	3	32	34	Drone Captured Huge Devastation In Nepal Earthquake&lt;............&gt;http://t.co/IJNZN1Lg1B
'592913703357538306'	place name	Nepal	5	35	40	Drone Captured Huge Devastation In Nepal Earthquake&lt;............&gt;http://t.co/IJNZN1Lg1B
'382823476471803904'	type of impact	Shaking	1	4	11	RT @ShakingEarth: Massive #earthquake in #Pakistan - At least 283 #killed and 400 #injured - many #updates + many #video's  - http://t.co/S…
'382823476471803904'	type of impact	Massive	1	18	25	RT @ShakingEarth: Massive #earthquake in #Pakistan - At least 283 #killed and 400 #injured - many #updates + many #video's  - http://t.co/S…
'382823476471803904'	location modifier	in	2	38	40	RT @ShakingEarth: Massive #earthquake in #Pakistan - At least 283 #killed and 400 #injured - many #updates + many #video's  - http://t.co/S…
'382823476471803904'	place name	Pakistan	5	42	50	RT @ShakingEarth: Massive #earthquake in #Pakistan - At least 283 #killed and 400 #injured - many #updates + many #video's  - http://t.co/S…
'382823476471803904'	severity or quantity	At least 283	3	53	65	RT @ShakingEarth: Massive #earthquake in #Pakistan - At least 283 #killed and 400 #injured - many #updates + many #video's  - http://t.co/S…
'382823476471803904'	type of impact	killed	5	67	73	RT @ShakingEarth: Massive #earthquake in #Pakistan - At least 283 #killed and 400 #injured - many #updates + many #video's  - http://t.co/S…
'382823476471803904'	severity or quantity	400	5	78	81	RT @ShakingEarth: Massive #earthquake in #Pakistan - At least 283 #killed and 400 #injured - many #updates + many #video's  - http://t.co/S…
'382823476471803904'	type of impact	injured	5	83	90	RT @ShakingEarth: Massive #earthquake in #Pakistan - At least 283 #killed and 400 #injured - many #updates + many #video's  - http://t.co/S…
'382823476471803904'	severity or quantity	283	2	62	65	RT @ShakingEarth: Massive #earthquake in #Pakistan - At least 283 #killed and 400 #injured - many #updates + many #video's  - http://t.co/S…
'504453184778039296'	place name	California	4	39	49	Earthquake is Major Test for Hard-Luck California City: The historic blue-collar town of Vallejo is a short di... http://t.co/njgno80Bqb
'504453184778039296'	place name	Vallejo	3	89	96	Earthquake is Major Test for Hard-Luck California City: The historic blue-collar town of Vallejo is a short di... http://t.co/njgno80Bqb
'504453184778039296'	location modifier	City	1	50	54	Earthquake is Major Test for Hard-Luck California City: The historic blue-collar town of Vallejo is a short di... http://t.co/njgno80Bqb
'504453184778039296'	location modifier	historic blue-collar town of	1	60	88	Earthquake is Major Test for Hard-Luck California City: The historic blue-collar town of Vallejo is a short di... http://t.co/njgno80Bqb
'503957870229340160'	place name	Napa	3	4	8	The Napa earthquake's effect on sleep: https://t.co/lBxOKk576v http://t.co/KribWEMkm9
'503957870229340160'	item affected	sleep	3	32	37	The Napa earthquake's effect on sleep: https://t.co/lBxOKk576v http://t.co/KribWEMkm9
'503957870229340160'	type of impact	Napa	1	4	8	The Napa earthquake's effect on sleep: https://t.co/lBxOKk576v http://t.co/KribWEMkm9
'592344970494877696'	place name	Nepal	4	21	26	RT @AshokKhemka_IAS: Nepal quake stresses importance of research for early prediction. Earthquake resistant bldg design in municipal laws i…
'454452233447305216'	location modifier	OFFSHORE	4	27	35	#Earthquake #Sismo ML 3.4  OFFSHORE TARAPACA, CHILE: Magnitude  ML 3.4Region  OFFSHORE TARAPACA, CHILEDate tim... http://t.co/Mj54epN28N
'454452233447305216'	place name	TARAPACA	3	36	44	#Earthquake #Sismo ML 3.4  OFFSHORE TARAPACA, CHILE: Magnitude  ML 3.4Region  OFFSHORE TARAPACA, CHILEDate tim... http://t.co/Mj54epN28N
'454452233447305216'	place name	CHILE	6	46	51	#Earthquake #Sismo ML 3.4  OFFSHORE TARAPACA, CHILE: Magnitude  ML 3.4Region  OFFSHORE TARAPACA, CHILEDate tim... http://t.co/Mj54epN28N
'454452233447305216'	location modifier	OFFSHORE	4	78	86	#Earthquake #Sismo ML 3.4  OFFSHORE TARAPACA, CHILE: Magnitude  ML 3.4Region  OFFSHORE TARAPACA, CHILEDate tim... http://t.co/Mj54epN28N
'454452233447305216'	place name	TARAPACA	3	87	95	#Earthquake #Sismo ML 3.4  OFFSHORE TARAPACA, CHILE: Magnitude  ML 3.4Region  OFFSHORE TARAPACA, CHILEDate tim... http://t.co/Mj54epN28N
'454452233447305216'	place name	CHILE	2	97	102	#Earthquake #Sismo ML 3.4  OFFSHORE TARAPACA, CHILE: Magnitude  ML 3.4Region  OFFSHORE TARAPACA, CHILEDate tim... http://t.co/Mj54epN28N
'454452233447305216'	place name	TARAPACA, CHILE	1	36	51	#Earthquake #Sismo ML 3.4  OFFSHORE TARAPACA, CHILE: Magnitude  ML 3.4Region  OFFSHORE TARAPACA, CHILEDate tim... http://t.co/Mj54epN28N
'454452233447305216'	place name	TARAPACA, CHILE	1	87	102	#Earthquake #Sismo ML 3.4  OFFSHORE TARAPACA, CHILE: Magnitude  ML 3.4Region  OFFSHORE TARAPACA, CHILEDate tim... http://t.co/Mj54epN28N
'382854584903151616'	type of impact	Death	4	21	26	RT @geonews_english: Death toll rises to 285 in #Balochistan #earthquake http://t.co/ZszK6xbter
'382854584903151616'	severity or quantity	285	4	41	44	RT @geonews_english: Death toll rises to 285 in #Balochistan #earthquake http://t.co/ZszK6xbter
'382854584903151616'	place name	Balochistan	5	49	60	RT @geonews_english: Death toll rises to 285 in #Balochistan #earthquake http://t.co/ZszK6xbter
'382854584903151616'	severity or quantity	toll rises to 285	1	27	44	RT @geonews_english: Death toll rises to 285 in #Balochistan #earthquake http://t.co/ZszK6xbter
'382854584903151616'	type of impact	Death toll	1	21	31	RT @geonews_english: Death toll rises to 285 in #Balochistan #earthquake http://t.co/ZszK6xbter
'382854584903151616'	location modifier	in	1	45	47	RT @geonews_english: Death toll rises to 285 in #Balochistan #earthquake http://t.co/ZszK6xbter
'503739016022196225'	location modifier	Northern	3	20	28	RT @CBSEveningNews: Northern California rocked by strong earthquake. John Blackstone reports: http://t.co/AAu57aph9h #CBSEveNews http://t.c…
'503739016022196225'	place name	California	3	29	39	RT @CBSEveningNews: Northern California rocked by strong earthquake. John Blackstone reports: http://t.co/AAu57aph9h #CBSEveNews http://t.c…
'503739016022196225'	type of impact	rocked	2	40	46	RT @CBSEveningNews: Northern California rocked by strong earthquake. John Blackstone reports: http://t.co/AAu57aph9h #CBSEveNews http://t.c…
'503739016022196225'	type of impact	strong	1	50	56	RT @CBSEveningNews: Northern California rocked by strong earthquake. John Blackstone reports: http://t.co/AAu57aph9h #CBSEveNews http://t.c…
'503739016022196225'	place name	Northern California	2	20	39	RT @CBSEveningNews: Northern California rocked by strong earthquake. John Blackstone reports: http://t.co/AAu57aph9h #CBSEveNews http://t.c…
'503739016022196225'	type of impact	rocked by	1	40	49	RT @CBSEveningNews: Northern California rocked by strong earthquake. John Blackstone reports: http://t.co/AAu57aph9h #CBSEveNews http://t.c…
'505227642950664193'	place name	Napa	5	55	59	Jawbone reveals how many Up users were woken up by the Napa earthquake http://t.co/1rsezcMrHn
'505227642950664193'	type of impact	woken up	1	39	47	Jawbone reveals how many Up users were woken up by the Napa earthquake http://t.co/1rsezcMrHn
'505227642950664193'	item affected	users	1	28	33	Jawbone reveals how many Up users were woken up by the Napa earthquake http://t.co/1rsezcMrHn
'505227642950664193'	type of impact	woken	2	39	44	Jawbone reveals how many Up users were woken up by the Napa earthquake http://t.co/1rsezcMrHn
'593696460262285312'	place name	Nepal	5	28	33	RT @JemStone: New @BBCNews #NepalQuake information service launches on @Viber (h/t @Trushar ) http://t.co/98XXJmLjVT
'452453541135659008'	place name	Chile	4	35	40	RT @profesortbaker: #RT I Live In #Chile ╚►http://t.co/rwO2RVPIlv★ #ASMSG #T4US #4FTM #AGA3 #IAN1 #BYNR #ChileEarthquakeAndTsunami #PDF1 ht…
'452453541135659008'	place name	Chile	3	105	110	RT @profesortbaker: #RT I Live In #Chile ╚►http://t.co/rwO2RVPIlv★ #ASMSG #T4US #4FTM #AGA3 #IAN1 #BYNR #ChileEarthquakeAndTsunami #PDF1 ht…
'504338715678760960'	location modifier	Northern	3	18	26	Earthquake M 2.5, Northern California: August 26, 2014 17:56:51 GMT
'504338715678760960'	place name	California	3	27	37	Earthquake M 2.5, Northern California: August 26, 2014 17:56:51 GMT
'504338715678760960'	place name	Northern California	2	18	37	Earthquake M 2.5, Northern California: August 26, 2014 17:56:51 GMT
'384578385877667840'	location modifier	of	1	22	24	#Earthquake at 47km N of Hatillo, Puerto Rico 2.7 M. Detph 52.0 Km. - 2013-09-30 07:13:37 UTC http://t.co/DQzOR4fXNo
'384578385877667840'	place name	Hatillo	3	25	32	#Earthquake at 47km N of Hatillo, Puerto Rico 2.7 M. Detph 52.0 Km. - 2013-09-30 07:13:37 UTC http://t.co/DQzOR4fXNo
'384578385877667840'	place name	Puerto Rico	4	34	45	#Earthquake at 47km N of Hatillo, Puerto Rico 2.7 M. Detph 52.0 Km. - 2013-09-30 07:13:37 UTC http://t.co/DQzOR4fXNo
'384578385877667840'	place name	Hatillo, Puerto Rico	2	25	45	#Earthquake at 47km N of Hatillo, Puerto Rico 2.7 M. Detph 52.0 Km. - 2013-09-30 07:13:37 UTC http://t.co/DQzOR4fXNo
'384578385877667840'	location modifier	47km N of	3	15	24	#Earthquake at 47km N of Hatillo, Puerto Rico 2.7 M. Detph 52.0 Km. - 2013-09-30 07:13:37 UTC http://t.co/DQzOR4fXNo
'593396270741479424'	type of impact	Death	3	10	15	RT @WNEW: Death toll in #NepalEarthquake passes 5,000 as first aid shipments reach area near epicenter. (via @AP)
'593396270741479424'	location modifier	in	3	21	23	RT @WNEW: Death toll in #NepalEarthquake passes 5,000 as first aid shipments reach area near epicenter. (via @AP)
'593396270741479424'	place name	Nepal	5	25	30	RT @WNEW: Death toll in #NepalEarthquake passes 5,000 as first aid shipments reach area near epicenter. (via @AP)
'593396270741479424'	severity or quantity	passes 5,000	1	41	53	RT @WNEW: Death toll in #NepalEarthquake passes 5,000 as first aid shipments reach area near epicenter. (via @AP)
'593396270741479424'	type of impact	Death toll	2	10	20	RT @WNEW: Death toll in #NepalEarthquake passes 5,000 as first aid shipments reach area near epicenter. (via @AP)
'593396270741479424'	severity or quantity	5,000	3	48	53	RT @WNEW: Death toll in #NepalEarthquake passes 5,000 as first aid shipments reach area near epicenter. (via @AP)
'504259701077704704'	place name	Napa	4	14	18	RT @guardian: Napa earthquake hastens California calls for early warning system http://t.co/dz5qcX6XXq
'504259701077704704'	place name	California	3	38	48	RT @guardian: Napa earthquake hastens California calls for early warning system http://t.co/dz5qcX6XXq
'383137327863701504'	type of impact	Death	4	0	5	Death toll in #Balochistan #earthquake jumps to 531 #Awaran #Pakistan #Dunyatv
'383137327863701504'	severity or quantity	toll	1	6	10	Death toll in #Balochistan #earthquake jumps to 531 #Awaran #Pakistan #Dunyatv
'383137327863701504'	location modifier	in	2	11	13	Death toll in #Balochistan #earthquake jumps to 531 #Awaran #Pakistan #Dunyatv
'383137327863701504'	place name	Balochistan	5	15	26	Death toll in #Balochistan #earthquake jumps to 531 #Awaran #Pakistan #Dunyatv
'383137327863701504'	severity or quantity	jumps to 531	2	39	51	Death toll in #Balochistan #earthquake jumps to 531 #Awaran #Pakistan #Dunyatv
'383137327863701504'	place name	Awaran	2	53	59	Death toll in #Balochistan #earthquake jumps to 531 #Awaran #Pakistan #Dunyatv
'383137327863701504'	place name	Pakistan	2	61	69	Death toll in #Balochistan #earthquake jumps to 531 #Awaran #Pakistan #Dunyatv
'383137327863701504'	severity or quantity	531	3	48	51	Death toll in #Balochistan #earthquake jumps to 531 #Awaran #Pakistan #Dunyatv
'383137327863701504'	type of impact	Death toll	1	0	10	Death toll in #Balochistan #earthquake jumps to 531 #Awaran #Pakistan #Dunyatv
'451467065803960320'	severity or quantity	At least five	3	14	27	RT @BBCWorld: At least five dead in Chile earthquake as tsunami alert prompts coastal evacuation http://t.co/OSJmgkWM1u
'451467065803960320'	type of impact	dead	5	28	32	RT @BBCWorld: At least five dead in Chile earthquake as tsunami alert prompts coastal evacuation http://t.co/OSJmgkWM1u
'451467065803960320'	place name	Chile	5	36	41	RT @BBCWorld: At least five dead in Chile earthquake as tsunami alert prompts coastal evacuation http://t.co/OSJmgkWM1u
'451467065803960320'	severity or quantity	five	2	23	27	RT @BBCWorld: At least five dead in Chile earthquake as tsunami alert prompts coastal evacuation http://t.co/OSJmgkWM1u
'504027291257561088'	place name	South Napa	2	0	10	South Napa Earthquake Woke Up Many, Fitness Trackers Reveal: Data scientists at Jawbone, which makes the UP an... http://t.co/LpR0aiO0YN
'504027291257561088'	type of impact	Woke Up	2	22	29	South Napa Earthquake Woke Up Many, Fitness Trackers Reveal: Data scientists at Jawbone, which makes the UP an... http://t.co/LpR0aiO0YN
'504027291257561088'	severity or quantity	Many	3	30	34	South Napa Earthquake Woke Up Many, Fitness Trackers Reveal: Data scientists at Jawbone, which makes the UP an... http://t.co/LpR0aiO0YN
'504027291257561088'	location modifier	South	2	0	5	South Napa Earthquake Woke Up Many, Fitness Trackers Reveal: Data scientists at Jawbone, which makes the UP an... http://t.co/LpR0aiO0YN
'504027291257561088'	place name	Napa	4	6	10	South Napa Earthquake Woke Up Many, Fitness Trackers Reveal: Data scientists at Jawbone, which makes the UP an... http://t.co/LpR0aiO0YN
'504027291257561088'	type of impact	Woke	3	22	26	South Napa Earthquake Woke Up Many, Fitness Trackers Reveal: Data scientists at Jawbone, which makes the UP an... http://t.co/LpR0aiO0YN
'592257992642273281'	type of impact	Killed	4	17	23	Google Executive Killed In Everest Avalanche After Nepal Quake: An executive at Google was killed when a 7.8-m... http://t.co/1oj6A9X1yT
'592257992642273281'	location modifier	In	3	24	26	Google Executive Killed In Everest Avalanche After Nepal Quake: An executive at Google was killed when a 7.8-m... http://t.co/1oj6A9X1yT
'592257992642273281'	place name	Everest	4	27	34	Google Executive Killed In Everest Avalanche After Nepal Quake: An executive at Google was killed when a 7.8-m... http://t.co/1oj6A9X1yT
'592257992642273281'	type of impact	Avalanche	1	35	44	Google Executive Killed In Everest Avalanche After Nepal Quake: An executive at Google was killed when a 7.8-m... http://t.co/1oj6A9X1yT
'592257992642273281'	place name	Nepal	4	51	56	Google Executive Killed In Everest Avalanche After Nepal Quake: An executive at Google was killed when a 7.8-m... http://t.co/1oj6A9X1yT
'592257992642273281'	type of impact	killed	3	91	97	Google Executive Killed In Everest Avalanche After Nepal Quake: An executive at Google was killed when a 7.8-m... http://t.co/1oj6A9X1yT
'592257992642273281'	item affected	Google Executive	3	0	16	Google Executive Killed In Everest Avalanche After Nepal Quake: An executive at Google was killed when a 7.8-m... http://t.co/1oj6A9X1yT
'592257992642273281'	severity or quantity	An	1	64	66	Google Executive Killed In Everest Avalanche After Nepal Quake: An executive at Google was killed when a 7.8-m... http://t.co/1oj6A9X1yT
'592257992642273281'	type of impact	executive at Google	1	67	86	Google Executive Killed In Everest Avalanche After Nepal Quake: An executive at Google was killed when a 7.8-m... http://t.co/1oj6A9X1yT
'592257992642273281'	type of impact	was killed	1	87	97	Google Executive Killed In Everest Avalanche After Nepal Quake: An executive at Google was killed when a 7.8-m... http://t.co/1oj6A9X1yT
'592257992642273281'	item affected	executive	2	67	76	Google Executive Killed In Everest Avalanche After Nepal Quake: An executive at Google was killed when a 7.8-m... http://t.co/1oj6A9X1yT
'592257992642273281'	item affected	An executive at Google	1	64	86	Google Executive Killed In Everest Avalanche After Nepal Quake: An executive at Google was killed when a 7.8-m... http://t.co/1oj6A9X1yT
'384117846596259840'	place name	Pakistan	3	1	9	#Pakistan church bomb: Christians mourn 85 killed in Peshawar suicide attack - The Guardian http://t.co/8Y2Ss0YfIf #IIC
'384117846596259840'	item affected	Christians	2	23	33	#Pakistan church bomb: Christians mourn 85 killed in Peshawar suicide attack - The Guardian http://t.co/8Y2Ss0YfIf #IIC
'384117846596259840'	type of impact	mourn	2	34	39	#Pakistan church bomb: Christians mourn 85 killed in Peshawar suicide attack - The Guardian http://t.co/8Y2Ss0YfIf #IIC
'384117846596259840'	severity or quantity	85	4	40	42	#Pakistan church bomb: Christians mourn 85 killed in Peshawar suicide attack - The Guardian http://t.co/8Y2Ss0YfIf #IIC
'384117846596259840'	type of impact	killed	4	43	49	#Pakistan church bomb: Christians mourn 85 killed in Peshawar suicide attack - The Guardian http://t.co/8Y2Ss0YfIf #IIC
'384117846596259840'	location modifier	in	3	50	52	#Pakistan church bomb: Christians mourn 85 killed in Peshawar suicide attack - The Guardian http://t.co/8Y2Ss0YfIf #IIC
'384117846596259840'	place name	Peshawar	4	53	61	#Pakistan church bomb: Christians mourn 85 killed in Peshawar suicide attack - The Guardian http://t.co/8Y2Ss0YfIf #IIC
'384117846596259840'	type of impact	attack	1	70	76	#Pakistan church bomb: Christians mourn 85 killed in Peshawar suicide attack - The Guardian http://t.co/8Y2Ss0YfIf #IIC
'384117846596259840'	item affected	church	1	10	16	#Pakistan church bomb: Christians mourn 85 killed in Peshawar suicide attack - The Guardian http://t.co/8Y2Ss0YfIf #IIC
'384117846596259840'	type of impact	bomb	1	17	21	#Pakistan church bomb: Christians mourn 85 killed in Peshawar suicide attack - The Guardian http://t.co/8Y2Ss0YfIf #IIC
'384117846596259840'	type of impact	suicide attack	1	62	76	#Pakistan church bomb: Christians mourn 85 killed in Peshawar suicide attack - The Guardian http://t.co/8Y2Ss0YfIf #IIC
'451385108713316353'	place name	Chile	5	56	61	227's YouTube Chili' microsoft227: 227's YouTube Chili' Chile Earthquake 8.0 Giant Earthqu... http://t.co/WCvpkZwlVT Jamaal Al-Din - NBA
'451385108713316353'	type of impact	Giant	1	77	82	227's YouTube Chili' microsoft227: 227's YouTube Chili' Chile Earthquake 8.0 Giant Earthqu... http://t.co/WCvpkZwlVT Jamaal Al-Din - NBA
'451385108713316353'	place name	Chili	2	14	19	227's YouTube Chili' microsoft227: 227's YouTube Chili' Chile Earthquake 8.0 Giant Earthqu... http://t.co/WCvpkZwlVT Jamaal Al-Din - NBA
'451385108713316353'	place name	Chili	1	49	54	227's YouTube Chili' microsoft227: 227's YouTube Chili' Chile Earthquake 8.0 Giant Earthqu... http://t.co/WCvpkZwlVT Jamaal Al-Din - NBA
'593729621486489600'	location modifier	in	1	86	88	RT @KanakManiDixit: TOI Edit Page: Digging out of the rubble: National reconstruction in Nepal requires a constitution & local elections ht…
'593729621486489600'	place name	Nepal	4	89	94	RT @KanakManiDixit: TOI Edit Page: Digging out of the rubble: National reconstruction in Nepal requires a constitution & local elections ht…
'503965617633124353'	place name	Napa	4	33	37	RT @abc7newsBayArea: WATCH LIVE: Napa city officials holding 11AM news conference to give update on #quake damage, recovery. WATCH: http://…
'503965617633124353'	type of impact	damage, recovery	1	107	123	RT @abc7newsBayArea: WATCH LIVE: Napa city officials holding 11AM news conference to give update on #quake damage, recovery. WATCH: http://…
'503965617633124353'	type of impact	damage	2	107	113	RT @abc7newsBayArea: WATCH LIVE: Napa city officials holding 11AM news conference to give update on #quake damage, recovery. WATCH: http://…
'384009349733285888'	location modifier	southwest	3	28	37	New major #earthquake rocks southwest #Pakistan http://t.co/K4930G72aJ
'384009349733285888'	place name	Pakistan	3	39	47	New major #earthquake rocks southwest #Pakistan http://t.co/K4930G72aJ
'384009349733285888'	place name	southwest #Pakistan	1	28	47	New major #earthquake rocks southwest #Pakistan http://t.co/K4930G72aJ
'503665563286003712'	place name	California	4	34	44	New video added: More Images From California Bay Area 6.1 Earthquake - http://t.co/uQ70NmXKW8 #iNewsTV.org
'503665563286003712'	place name	Bay Area	1	45	53	New video added: More Images From California Bay Area 6.1 Earthquake - http://t.co/uQ70NmXKW8 #iNewsTV.org
'503665563286003712'	place name	California Bay Area	2	34	53	New video added: More Images From California Bay Area 6.1 Earthquake - http://t.co/uQ70NmXKW8 #iNewsTV.org
'503665563286003712'	location modifier	Bay Area	1	45	53	New video added: More Images From California Bay Area 6.1 Earthquake - http://t.co/uQ70NmXKW8 #iNewsTV.org
'503652908962160640'	location modifier	in	1	23	25	Haha my aunt who lives in Napa slept right through the earthquake. Her son said he thought the house was going to collapse.
'503652908962160640'	place name	Napa	4	26	30	Haha my aunt who lives in Napa slept right through the earthquake. Her son said he thought the house was going to collapse.
'593186119514198016'	type of impact	injuries	5	43	51	RT @drsanjaygupta: some of the most common injuries are crush injuries, fractures & brain/spine injuries. #nepalquake @cnn #kathmandu http:…
'593186119514198016'	type of impact	crush injuries	3	56	70	RT @drsanjaygupta: some of the most common injuries are crush injuries, fractures & brain/spine injuries. #nepalquake @cnn #kathmandu http:…
'593186119514198016'	type of impact	fractures	3	72	81	RT @drsanjaygupta: some of the most common injuries are crush injuries, fractures & brain/spine injuries. #nepalquake @cnn #kathmandu http:…
'593186119514198016'	item affected	brain	2	84	89	RT @drsanjaygupta: some of the most common injuries are crush injuries, fractures & brain/spine injuries. #nepalquake @cnn #kathmandu http:…
'593186119514198016'	item affected	spine	1	90	95	RT @drsanjaygupta: some of the most common injuries are crush injuries, fractures & brain/spine injuries. #nepalquake @cnn #kathmandu http:…
'593186119514198016'	type of impact	injuries	2	96	104	RT @drsanjaygupta: some of the most common injuries are crush injuries, fractures & brain/spine injuries. #nepalquake @cnn #kathmandu http:…
'593186119514198016'	place name	nepal	3	107	112	RT @drsanjaygupta: some of the most common injuries are crush injuries, fractures & brain/spine injuries. #nepalquake @cnn #kathmandu http:…
'593186119514198016'	place name	kathmandu	1	124	133	RT @drsanjaygupta: some of the most common injuries are crush injuries, fractures & brain/spine injuries. #nepalquake @cnn #kathmandu http:…
'593186119514198016'	place name	nepalq	1	107	113	RT @drsanjaygupta: some of the most common injuries are crush injuries, fractures & brain/spine injuries. #nepalquake @cnn #kathmandu http:…
'593186119514198016'	severity or quantity	some of the most common injuries	1	19	51	RT @drsanjaygupta: some of the most common injuries are crush injuries, fractures & brain/spine injuries. #nepalquake @cnn #kathmandu http:…
'593186119514198016'	type of impact	brain/spine injuries	1	84	104	RT @drsanjaygupta: some of the most common injuries are crush injuries, fractures & brain/spine injuries. #nepalquake @cnn #kathmandu http:…
'593186119514198016'	item affected	brain/spine	1	84	95	RT @drsanjaygupta: some of the most common injuries are crush injuries, fractures & brain/spine injuries. #nepalquake @cnn #kathmandu http:…
'451493711130554368'	severity or quantity	3x times	1	49	57	RT @Fascinatingpics: An earthquake 8,3 liberates 3x times more energy than the Nagasaki's atomic bomb. #PrayForChile http://t.co/1KLTNHmO8H
'451493711130554368'	place name	Nagasaki	2	79	87	RT @Fascinatingpics: An earthquake 8,3 liberates 3x times more energy than the Nagasaki's atomic bomb. #PrayForChile http://t.co/1KLTNHmO8H
'451493711130554368'	place name	Chile	4	111	116	RT @Fascinatingpics: An earthquake 8,3 liberates 3x times more energy than the Nagasaki's atomic bomb. #PrayForChile http://t.co/1KLTNHmO8H
'504285971534606336'	place name	Napa	5	16	20	RT @SocialInLA: Napa earthquake: Drone video offers bird's-eye view of damage: A new video from a privately owned drone shows ... http://t.…
'504285971534606336'	type of impact	damage	4	71	77	RT @SocialInLA: Napa earthquake: Drone video offers bird's-eye view of damage: A new video from a privately owned drone shows ... http://t.…
'384822140891328512'	place name	Southern Alaska	2	18	33	#earthquake M1.3: Southern Alaska http://t.co/hVp3oc8hVn
'384822140891328512'	location modifier	Southern	2	18	26	#earthquake M1.3: Southern Alaska http://t.co/hVp3oc8hVn
'384822140891328512'	place name	Alaska	4	27	33	#earthquake M1.3: Southern Alaska http://t.co/hVp3oc8hVn
'593256832736464896'	place name	Nepal	4	97	102	RT @lokallobaat: RT @Ram_Guha: An excellent piece by Gopalkrishna Gandhi on the lessons from the Nepal earthquake:    http://t.co/WQMsFDz3VI
'593256832736464896'	place name	Nepal 	1	97	103	RT @lokallobaat: RT @Ram_Guha: An excellent piece by Gopalkrishna Gandhi on the lessons from the Nepal earthquake:    http://t.co/WQMsFDz3VI
'503989599299837952'	severity or quantity	100+	4	13	17	RT @myfoxla: 100+ Injured In Northern California's Most Powerful Earthquake Since 1989. http://t.co/U3uVl1mH0K http://t.co/qrEgpAjUvl
'503989599299837952'	type of impact	Injured	3	18	25	RT @myfoxla: 100+ Injured In Northern California's Most Powerful Earthquake Since 1989. http://t.co/U3uVl1mH0K http://t.co/qrEgpAjUvl
'503989599299837952'	location modifier	Northern	3	29	37	RT @myfoxla: 100+ Injured In Northern California's Most Powerful Earthquake Since 1989. http://t.co/U3uVl1mH0K http://t.co/qrEgpAjUvl
'503989599299837952'	place name	California	3	38	48	RT @myfoxla: 100+ Injured In Northern California's Most Powerful Earthquake Since 1989. http://t.co/U3uVl1mH0K http://t.co/qrEgpAjUvl
